item_id,meeting_id
2ef1975e-ab96-4ad9-9e20-e03e5c53917e,96a051b8-63e7-4990-91ff-ce3137a1fa50
14e948e8-6aec-4c18-ba75-fe766364965a,96a051b8-63e7-4990-91ff-ce3137a1fa50
9dcfc51e-8a63-4764-ab19-99d11dadbceb,96a051b8-63e7-4990-91ff-ce3137a1fa50
ea1beea1-0668-4d73-81d7-8f3f857eb1f6,96a051b8-63e7-4990-91ff-ce3137a1fa50
95d83e3d-9bee-41ad-9fd1-e4c4176da239,96a051b8-63e7-4990-91ff-ce3137a1fa50
386dbcc7-c8bd-4dbf-8596-119634b0254d,96a051b8-63e7-4990-91ff-ce3137a1fa50
5641d910-8d02-4aba-92d8-6c8aa7e111df,96a051b8-63e7-4990-91ff-ce3137a1fa50
7be9dbb2-5950-4393-ae89-d10f05d2a1a8,96a051b8-63e7-4990-91ff-ce3137a1fa50
f1810ab3-1fd2-4a4e-a949-f2967fdb05eb,96a051b8-63e7-4990-91ff-ce3137a1fa50
a42422c3-a9bd-46d3-ba38-9de9075b4ab3,96a051b8-63e7-4990-91ff-ce3137a1fa50
165456fe-0039-46a1-9878-9a81aa8f08de,96a051b8-63e7-4990-91ff-ce3137a1fa50
8f3fc7e7-173a-4251-91c5-517ab85fdd27,96a051b8-63e7-4990-91ff-ce3137a1fa50
667865c8-84b3-4d1a-9359-8890aa3e5ad0,96a051b8-63e7-4990-91ff-ce3137a1fa50
46703ca1-3149-48b2-a717-80e7af3cea2d,96a051b8-63e7-4990-91ff-ce3137a1fa50
9fe5204e-3643-4447-9704-2fa882b50931,96a051b8-63e7-4990-91ff-ce3137a1fa50
da61561c-32d8-4cbb-9000-15c957e9d571,96a051b8-63e7-4990-91ff-ce3137a1fa50
d9c3ab10-3395-4961-af52-74ac10c03872,96a051b8-63e7-4990-91ff-ce3137a1fa50
27779260-44a3-495c-b022-d609d4141f0a,96a051b8-63e7-4990-91ff-ce3137a1fa50
c86ffbda-3852-4378-9c8b-ce94eca801e9,96a051b8-63e7-4990-91ff-ce3137a1fa50
810cf65a-9acd-43a6-9344-4881570362df,96a051b8-63e7-4990-91ff-ce3137a1fa50
51e03cd8-f74d-4a06-a5da-90909ea0b184,96a051b8-63e7-4990-91ff-ce3137a1fa50
4ca1b3cc-2fae-4c79-bbf1-4654dbff40ac,96a051b8-63e7-4990-91ff-ce3137a1fa50
193b5344-0d24-44a0-a901-7379c69700fb,96a051b8-63e7-4990-91ff-ce3137a1fa50
1cb833f4-2dc2-4aee-bc04-0fdfaa60a2d6,96a051b8-63e7-4990-91ff-ce3137a1fa50
57a80ac6-5135-4572-99d6-782f68348f4f,96a051b8-63e7-4990-91ff-ce3137a1fa50
a29290b1-32d5-45f7-ad1f-133eba621b7a,96a051b8-63e7-4990-91ff-ce3137a1fa50
6779247f-f363-4ba1-9c51-9a4a7f7807a5,96a051b8-63e7-4990-91ff-ce3137a1fa50
2d48cbab-c065-4a5f-bf57-0613e036dc21,96a051b8-63e7-4990-91ff-ce3137a1fa50
a3619eda-34d8-48d6-bc6e-e13b5ece3d21,96a051b8-63e7-4990-91ff-ce3137a1fa50
f44ace8f-e70c-4702-8bee-ce074f2c7499,96a051b8-63e7-4990-91ff-ce3137a1fa50
a6c12b0f-471c-42e1-a1de-217cf3e406d4,96a051b8-63e7-4990-91ff-ce3137a1fa50
263e78bc-949f-4aac-839a-65c5066cc521,96a051b8-63e7-4990-91ff-ce3137a1fa50
e5a17558-2b3b-409d-a9b4-f862e324f62c,9eeabf1f-6446-462c-ac88-9c3753a5f55e
59bebd0f-5758-49f9-8779-c67f634119f9,9eeabf1f-6446-462c-ac88-9c3753a5f55e
d6fd87d1-dc82-4a94-bc3d-34a62b1feefe,f050df71-b026-4d5d-a6e0-029e9e081ddf
6c353e94-f772-465f-9a24-74a6dfe66fef,f050df71-b026-4d5d-a6e0-029e9e081ddf
6d84b873-296e-4e53-9dcc-23ff52a06d2f,f050df71-b026-4d5d-a6e0-029e9e081ddf
eaa1347b-4884-44ae-af79-6a7a6bf01190,f050df71-b026-4d5d-a6e0-029e9e081ddf
a8f64fd6-81d2-4913-a6f3-73d89f898cdb,f050df71-b026-4d5d-a6e0-029e9e081ddf
746cc762-9a62-46c4-9955-cc6a579e3141,f050df71-b026-4d5d-a6e0-029e9e081ddf
8080d8ea-057f-4ff9-a970-0670234f02d3,f050df71-b026-4d5d-a6e0-029e9e081ddf
28a538ec-709b-4dd6-a52f-375109130d92,f050df71-b026-4d5d-a6e0-029e9e081ddf
a0cd64ec-0d62-450f-882f-edfb4ba949a8,f050df71-b026-4d5d-a6e0-029e9e081ddf
fa596def-6cdb-44ce-a2bc-e7f6808b92f0,f050df71-b026-4d5d-a6e0-029e9e081ddf
7eb3b088-dff3-450c-b054-2030e12309f0,f050df71-b026-4d5d-a6e0-029e9e081ddf
d4e9c63a-1d14-4126-9809-d5a0037fa54f,f050df71-b026-4d5d-a6e0-029e9e081ddf
ae302ba1-ce85-488b-bc1e-82c450213e4e,f050df71-b026-4d5d-a6e0-029e9e081ddf
6923c9f4-c9a3-4d0b-b599-7d7605b5a7ff,f050df71-b026-4d5d-a6e0-029e9e081ddf
79a47443-9e1c-463c-801d-bc9ffaf52ed5,f050df71-b026-4d5d-a6e0-029e9e081ddf
97121302-7ab2-4b05-a418-809d530e476f,f050df71-b026-4d5d-a6e0-029e9e081ddf
bdb51386-7b00-49d6-9745-66953544f71f,f050df71-b026-4d5d-a6e0-029e9e081ddf
bdced148-589e-4b12-aa5e-63eee0c40182,f050df71-b026-4d5d-a6e0-029e9e081ddf
ed0c5505-556f-43f9-a5d7-0b76566951dc,f050df71-b026-4d5d-a6e0-029e9e081ddf
cc14e52d-96a3-4cb7-b66c-62aa0ce2be2d,f050df71-b026-4d5d-a6e0-029e9e081ddf
a357bc03-01d7-4b90-b9a1-cf3dfe2f24e2,f050df71-b026-4d5d-a6e0-029e9e081ddf
139817d1-15ca-42d3-88d3-89544999b4d1,f050df71-b026-4d5d-a6e0-029e9e081ddf
e4695b3c-2a2a-49b0-aaba-f7162015df6e,f050df71-b026-4d5d-a6e0-029e9e081ddf
caf46ae3-f33d-442f-9ba3-17e289ee9ee3,f050df71-b026-4d5d-a6e0-029e9e081ddf
027a81af-fc9b-4ba5-8fa5-5a09c226d34e,f050df71-b026-4d5d-a6e0-029e9e081ddf
a4c4eede-9352-4947-8b30-2e59ebd6120e,f050df71-b026-4d5d-a6e0-029e9e081ddf
8cc990dc-3091-482a-8540-f07bf85c01ef,f050df71-b026-4d5d-a6e0-029e9e081ddf
3f0c37df-c1ac-4bf8-8e54-5ed65e22764c,f050df71-b026-4d5d-a6e0-029e9e081ddf
6c93b200-76d6-4cdf-aee5-20897f2dc465,f050df71-b026-4d5d-a6e0-029e9e081ddf
ee2b7024-07c2-41d1-b35f-617cce1c6f51,f050df71-b026-4d5d-a6e0-029e9e081ddf
a4ee74d8-6883-4065-a3d4-c1ff93dbd7b7,f050df71-b026-4d5d-a6e0-029e9e081ddf
a0daa0cb-27f5-4f91-8f0b-1050b3207191,f050df71-b026-4d5d-a6e0-029e9e081ddf
3bcd18e3-7dfa-4982-bed9-ba6ee9384a85,f050df71-b026-4d5d-a6e0-029e9e081ddf
b980783e-eb4d-4d0b-8264-15db450a05ec,f050df71-b026-4d5d-a6e0-029e9e081ddf
af346f51-6307-40a9-8490-fa2536583040,f050df71-b026-4d5d-a6e0-029e9e081ddf
3fef87f7-9d18-4a14-b3a8-9045b2f4b402,f050df71-b026-4d5d-a6e0-029e9e081ddf
cc962662-54c1-4d6c-a82a-404ae335cd3e,f050df71-b026-4d5d-a6e0-029e9e081ddf
6ead40c2-2d77-4758-965b-df87916aba31,f050df71-b026-4d5d-a6e0-029e9e081ddf
b0cbe2ba-de20-4fd4-9f2a-857faf406315,f050df71-b026-4d5d-a6e0-029e9e081ddf
11f1c042-5223-40a9-b3bf-4460d2640949,f050df71-b026-4d5d-a6e0-029e9e081ddf
c2b80351-4c7c-4f46-b3ad-e028fec4bace,f050df71-b026-4d5d-a6e0-029e9e081ddf
52465d04-2d45-41f0-a9d5-069fa022d93d,f050df71-b026-4d5d-a6e0-029e9e081ddf
bb0979f6-5a63-4787-8b44-ef986c216034,f050df71-b026-4d5d-a6e0-029e9e081ddf
27fa0c18-a563-4d74-986a-1f2405646114,f050df71-b026-4d5d-a6e0-029e9e081ddf
c3284d2d-29a9-4376-8866-1ae6f84226f5,f050df71-b026-4d5d-a6e0-029e9e081ddf
4ef43f6f-1335-4a17-afec-d13a7835382e,f050df71-b026-4d5d-a6e0-029e9e081ddf
006a5097-ae9c-4546-8ac7-1e987e7989eb,f050df71-b026-4d5d-a6e0-029e9e081ddf
39afbeb8-1d9d-46cc-a8f7-f5477e78711e,f050df71-b026-4d5d-a6e0-029e9e081ddf
9d965545-15e3-4375-a925-f10dbbe05a39,f050df71-b026-4d5d-a6e0-029e9e081ddf
93d89d67-e428-41ab-828c-2963e06fb52d,f050df71-b026-4d5d-a6e0-029e9e081ddf
a075f35e-4951-413f-96c9-3e7b8299b866,f050df71-b026-4d5d-a6e0-029e9e081ddf
37d69221-92c1-481a-9e79-0136e3f207f0,f050df71-b026-4d5d-a6e0-029e9e081ddf
498e4a78-a772-48b0-a467-33d3bbb5e15a,49d4b89b-3564-49d4-89b9-156f6d89eb27
c0281aa0-5ab2-40a5-8acd-ddb82e28ef5d,49d4b89b-3564-49d4-89b9-156f6d89eb27
730c473e-9f87-4073-8922-3c19f19491a2,49d4b89b-3564-49d4-89b9-156f6d89eb27
05d2f44d-c268-41e3-beac-1d7215dfdbb2,49d4b89b-3564-49d4-89b9-156f6d89eb27
17ce0979-f8e3-41fe-a1ee-b5c74fda9927,49d4b89b-3564-49d4-89b9-156f6d89eb27
cf462e78-a844-41bb-b001-b08d57fa9aba,49d4b89b-3564-49d4-89b9-156f6d89eb27
c8d18a17-e5ab-4527-9029-48109095c941,49d4b89b-3564-49d4-89b9-156f6d89eb27
a5dad5f4-8fb4-448f-a257-6dd9eba764b9,49d4b89b-3564-49d4-89b9-156f6d89eb27
f3ee2d4f-01d9-4051-8756-3c2af35e4605,49d4b89b-3564-49d4-89b9-156f6d89eb27
b21e45e6-51ee-467d-a91d-2ffcfe276bac,675a1186-3007-4e64-a169-e62d552c8aa4
a21cb3e7-328a-42e2-9482-66aaf40db0d9,675a1186-3007-4e64-a169-e62d552c8aa4
88405716-1e59-486b-acb3-7f8156a0c321,675a1186-3007-4e64-a169-e62d552c8aa4
b85ccc64-1f1d-46c3-99da-a30058370c72,675a1186-3007-4e64-a169-e62d552c8aa4
b953fbf7-6f69-4e9c-b9d8-32c0d8032a84,675a1186-3007-4e64-a169-e62d552c8aa4
fd6c2f7c-98b4-4a7a-89c6-a0f0f38b7470,675a1186-3007-4e64-a169-e62d552c8aa4
52cbd65b-a1ba-4856-8bab-1c74f41255e7,675a1186-3007-4e64-a169-e62d552c8aa4
05cfc072-9508-4671-9490-a7ba6549e82b,675a1186-3007-4e64-a169-e62d552c8aa4
f220059c-1b8d-4216-94fa-c4ff544c7cb8,675a1186-3007-4e64-a169-e62d552c8aa4
359e4d30-2958-4d12-8f21-48a8ed216748,675a1186-3007-4e64-a169-e62d552c8aa4
c85aefb2-f1f6-4fae-9d57-29f8a0926817,675a1186-3007-4e64-a169-e62d552c8aa4
556a88a3-2d80-400b-8fa6-ae89e38a5308,675a1186-3007-4e64-a169-e62d552c8aa4
2c34e72f-ed32-49e9-b225-0bdb698f2a92,675a1186-3007-4e64-a169-e62d552c8aa4
3a7d1988-a92b-4bc8-81cf-fa01af0a2030,675a1186-3007-4e64-a169-e62d552c8aa4
e422c32d-e25e-461e-8489-d9466cde9da6,675a1186-3007-4e64-a169-e62d552c8aa4
9ff3886b-dded-49d3-b6c1-7c93b5859584,675a1186-3007-4e64-a169-e62d552c8aa4
e9d4a315-9694-40eb-a036-86098a094418,675a1186-3007-4e64-a169-e62d552c8aa4
baeba376-6c4d-40b8-bf61-caabcf3e21d1,675a1186-3007-4e64-a169-e62d552c8aa4
6ced88d2-85f6-4a63-b700-f7f6a71baea3,675a1186-3007-4e64-a169-e62d552c8aa4
c43bd26b-0dae-4acc-8597-42628b007eed,675a1186-3007-4e64-a169-e62d552c8aa4
33d55668-17b8-4cf3-84a3-e9125b47f5c3,675a1186-3007-4e64-a169-e62d552c8aa4
ff97e159-4dd9-457a-bdce-51ef37fce823,675a1186-3007-4e64-a169-e62d552c8aa4
89c77c41-e0ff-40b6-8dd6-0693969b7198,675a1186-3007-4e64-a169-e62d552c8aa4
f11046e3-1ca7-4962-8cda-eb89bdee33b5,675a1186-3007-4e64-a169-e62d552c8aa4
81c46297-724a-4486-84a0-313945f3f296,675a1186-3007-4e64-a169-e62d552c8aa4
6e417895-a8ae-4fb8-bcbc-ec50ea8752c2,675a1186-3007-4e64-a169-e62d552c8aa4
f86e926c-4562-44de-b715-c60bbf7576b2,675a1186-3007-4e64-a169-e62d552c8aa4
05384ac3-49dc-457c-b594-0d125bd245d6,675a1186-3007-4e64-a169-e62d552c8aa4
b6894cf5-fa5d-4b24-b217-f7b1747f4ed1,675a1186-3007-4e64-a169-e62d552c8aa4
177f8ffc-6433-4144-a9ac-53450ad0a58b,675a1186-3007-4e64-a169-e62d552c8aa4
5f5bde46-1821-45fa-bc1b-2722ceed683c,675a1186-3007-4e64-a169-e62d552c8aa4
4a6ec334-2a6c-4839-bd1d-1889ce0278dd,675a1186-3007-4e64-a169-e62d552c8aa4
a887ba6d-0ff4-408a-98da-cd651f201058,675a1186-3007-4e64-a169-e62d552c8aa4
7dc09c19-9146-46bf-9cd4-5aec2a1c4604,675a1186-3007-4e64-a169-e62d552c8aa4
e1e80cc5-ccf2-4626-a8b4-c6cb80c2ecf7,675a1186-3007-4e64-a169-e62d552c8aa4
ef59f28b-5c0b-4deb-8057-dddabc76ff1f,675a1186-3007-4e64-a169-e62d552c8aa4
741af0ff-d761-4f44-bdfe-0903f4ce0505,675a1186-3007-4e64-a169-e62d552c8aa4
eb2e798b-39af-45ca-8287-9e909a9d8d76,675a1186-3007-4e64-a169-e62d552c8aa4
a5e9d866-f493-4ab2-9794-9d1bb98885ed,675a1186-3007-4e64-a169-e62d552c8aa4
1ff53cbb-ad2e-4b89-9089-e2c4847b9c9f,675a1186-3007-4e64-a169-e62d552c8aa4
cf10ba86-626c-415a-a14b-f816be63d889,675a1186-3007-4e64-a169-e62d552c8aa4
a52909a6-b3a2-4f89-80bf-343cfeb250b7,675a1186-3007-4e64-a169-e62d552c8aa4
003cacde-dc1e-4c7a-a9a9-c10daa79ced5,675a1186-3007-4e64-a169-e62d552c8aa4
4dabb349-2acd-4c37-8852-5aeedb015c96,675a1186-3007-4e64-a169-e62d552c8aa4
12c62614-f746-4b4a-a34c-49753ffb741e,675a1186-3007-4e64-a169-e62d552c8aa4
df38e5a4-c988-40b3-8ee3-7b00dbf35319,675a1186-3007-4e64-a169-e62d552c8aa4
f11edfec-6056-4dd2-a2ef-b227d6c7ce23,675a1186-3007-4e64-a169-e62d552c8aa4
49eaca54-364a-4fc1-9186-c6e2ef73ee73,675a1186-3007-4e64-a169-e62d552c8aa4
df28575b-ac3b-45f3-b4a2-fc8cb57317e8,675a1186-3007-4e64-a169-e62d552c8aa4
da23472a-9eaa-4ccb-b169-f4ef2f249ac4,675a1186-3007-4e64-a169-e62d552c8aa4
81eedcaa-e5aa-45cb-b331-f248372ed593,675a1186-3007-4e64-a169-e62d552c8aa4
95eb49b2-55d6-4ca5-a8aa-406ca0d8404f,675a1186-3007-4e64-a169-e62d552c8aa4
39777c2d-c297-4e14-91d0-0d71dc402dda,675a1186-3007-4e64-a169-e62d552c8aa4
bef3845b-f489-476a-b57d-1b5ddfb151e7,40583765-202b-4528-b9f9-d6ce98c1f8ce
ba570452-c01c-4557-9e8a-16cb6e59ccf2,40583765-202b-4528-b9f9-d6ce98c1f8ce
4c466620-3544-4d01-90df-b2c862b23200,40583765-202b-4528-b9f9-d6ce98c1f8ce
de68a49d-6f62-4ccb-a388-0c0f8019ca76,40583765-202b-4528-b9f9-d6ce98c1f8ce
7c90df48-fa6c-4b71-be04-df973d94c7a8,40583765-202b-4528-b9f9-d6ce98c1f8ce
790a1baf-4ced-4415-9a9d-ba0924e035d4,40583765-202b-4528-b9f9-d6ce98c1f8ce
ced2c036-f186-4bec-9827-c700cd93f7fe,40583765-202b-4528-b9f9-d6ce98c1f8ce
d1193eb6-c0be-4ecf-b4bd-c79354f25b77,40583765-202b-4528-b9f9-d6ce98c1f8ce
6f51920b-3ab2-4a32-9c3b-042a0841485e,40583765-202b-4528-b9f9-d6ce98c1f8ce
042c0b04-edea-4e84-91be-08f66b47122b,40583765-202b-4528-b9f9-d6ce98c1f8ce
a775e1f6-2a0d-44d0-9ad9-ee5bd4309902,40583765-202b-4528-b9f9-d6ce98c1f8ce
10d29021-6dab-4840-a097-00c35b041224,40583765-202b-4528-b9f9-d6ce98c1f8ce
fa478d77-12a7-40e0-849e-4e0b2b5a5550,40583765-202b-4528-b9f9-d6ce98c1f8ce
54fe786f-4b43-4561-8e9b-314d02eb3e37,40583765-202b-4528-b9f9-d6ce98c1f8ce
450cbc4f-7531-4bc1-8add-8396d94167a2,40583765-202b-4528-b9f9-d6ce98c1f8ce
f58e5556-9088-4222-b1e3-9c8e402d5d6b,40583765-202b-4528-b9f9-d6ce98c1f8ce
f82f8552-f606-45d9-979d-546ee3f1f950,40583765-202b-4528-b9f9-d6ce98c1f8ce
b2f52467-3f94-4ce6-b4d3-6f9bb6c46f3c,40583765-202b-4528-b9f9-d6ce98c1f8ce
fcd1a02c-53a3-482c-b9dc-d7f41c000c50,40583765-202b-4528-b9f9-d6ce98c1f8ce
9776e4c0-2eb0-4289-9a8a-5e9b8a4854be,40583765-202b-4528-b9f9-d6ce98c1f8ce
9931043f-59f4-4d51-b3f0-f932be470b36,40583765-202b-4528-b9f9-d6ce98c1f8ce
1b4a4fd1-5655-4195-ac79-0626369ec2eb,40583765-202b-4528-b9f9-d6ce98c1f8ce
4f567e07-f594-4948-9901-a720caf4e2a3,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
eb4748c4-0b02-434b-8ed7-827358cbd258,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
701984bf-6cbd-4717-8af3-74b1e1c20d0b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
a5fbfa05-bb26-4511-adc7-c7200edb744b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
2e615c78-6734-4439-b241-19d777baaeb8,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
e49b3094-5e05-4cf2-9707-0d0bf39c65cf,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
7c917008-247a-4ad4-8955-f271563a2325,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
794339ea-e2d4-4276-ab45-1ed008d27cbc,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
0fd454a2-922e-4b07-9b44-458d46c583ce,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
079e2c0e-a474-4fbe-968c-f0b310e96b01,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
5005d941-d479-400c-87ce-a7af0dfaa46b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
dab6affe-1ae0-4673-99ff-bb89728785ce,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
da574993-aa1a-4797-a406-10b1c8b51b87,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
a4a928d6-cc35-4a5e-b17d-7ac10fb67fdd,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
fdbe293f-5055-4b79-b232-6fa5a80457e8,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
ab08ac70-96ac-499d-935f-6df7f80cf77b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
f11eeea9-427c-4fb9-98e6-894d93031bbf,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
0686c82c-51da-425b-88fe-25d962010f66,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
2dbd1c35-a402-45bd-ae1d-5f51e6418338,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
2c92490c-74a3-4d74-809a-726415ae4ecd,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
0ddcf75b-dc9d-48ad-add9-f3f8ad0f245f,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
1457799d-f50a-42ad-b41e-7236ca532102,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
3f178b42-3610-4b3f-a037-e07baa85b5df,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
4f91eb0c-2b24-4d10-82d3-af4489db864d,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
40ab17b1-511e-49e7-9fd1-6682d850d697,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
e573ff18-af91-45f3-9e7e-349eeb84fe1b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
7246c298-b20e-425e-83fa-16ae4530f9da,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
4fff4c4e-4a9d-4f73-a31d-cd6232a71403,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
dc9cc810-4b0c-46a1-a311-7d1a12c46c3d,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
ce1dd811-5365-4ad2-8e07-bc729c3cbb09,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
e1ba83e9-571c-49c2-8a6e-083ac6cad260,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
c54c26f2-d725-4019-9f3c-a6086a11d8d3,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
141033cb-c955-4b31-b593-b8a2f041b788,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
41c637f6-b4e2-4f22-81da-d35e2d23bbbc,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
d6cfb38b-9bbd-4481-bd26-6bd4fe77869b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
83b9b251-6c82-4af2-ad9f-2a6fa4d3338f,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
d21da91c-e8ff-4d85-a4fc-27c38bdb8e67,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
5ee3960b-a251-4445-bb01-eec4fa1fa173,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
ecc00ff5-e7b1-4dbc-96b8-e6bd53c34737,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
5fc0139b-1674-4c45-89e7-94575c238835,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
4d971aba-8046-4c07-b92a-44ba6da02167,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
eac200d4-e63b-4257-8b83-eef2c1b9f015,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
01f0453c-b711-4a2a-8087-fabdc236a8cd,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
eeb27221-fbca-4b3a-abad-a4abcdfdd0e1,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
f98f72bc-1636-4327-b227-8bb3c387007f,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
8001b7a9-16b8-4da6-a079-5d832e08edf1,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
9a77a566-0ee6-4dff-a563-77bc932d7e6b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
46377200-e2a7-4ca6-a7fe-7266ff5652bb,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
f6d112a3-86c3-4507-a96d-144472e340af,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
a93acf8b-3a5c-468f-9b73-9c127657ba2d,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
575dccad-43dc-431d-9827-69bbafeac2d0,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
a4c2c67d-2c72-4c46-8149-8eb8cff2a70b,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
09d9e2c5-f854-4906-a17b-07bbf359018e,0e7cf5ba-0745-44b3-bd97-a241f6ff2c39
479bba93-d67b-4471-8169-c4e9eacb464d,4721423e-cbbd-44f3-a5ae-ddfc5c7c912f
5f0995fc-56f8-4b33-9501-6f5055e78dcb,4721423e-cbbd-44f3-a5ae-ddfc5c7c912f
4d1a98b8-cdb1-473e-878a-485b9e461a7a,4721423e-cbbd-44f3-a5ae-ddfc5c7c912f
f255e088-e5c1-4d24-841f-7443b538f056,4721423e-cbbd-44f3-a5ae-ddfc5c7c912f
16bc1eed-c364-48ad-8c81-4879e0adfed1,7fe6d649-9bd7-47de-93ad-54d6bc2239a9
7a7e7d4a-121b-401c-9218-0e1d18eebae8,7fe6d649-9bd7-47de-93ad-54d6bc2239a9
dd01c05b-2b0c-4a62-aaaa-6de36fb39587,7fe6d649-9bd7-47de-93ad-54d6bc2239a9
19afc17c-5e40-447d-ae9f-0c660984457e,7fe6d649-9bd7-47de-93ad-54d6bc2239a9
c2c1604a-8663-4614-b7aa-d80c2cebf3fa,7fe6d649-9bd7-47de-93ad-54d6bc2239a9
ae07f2b8-3e3a-4538-b7d5-04bf2cd8bf38,7fe6d649-9bd7-47de-93ad-54d6bc2239a9
6894530b-92cc-4aa2-b415-1e2d808b73df,7fe6d649-9bd7-47de-93ad-54d6bc2239a9
867180de-78e6-43c0-a9ea-79cdd9564993,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
81b579da-a210-4cc5-b110-9c37408683e8,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
53514745-c651-442b-817c-5346b8080a5c,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
3a7e0942-1e2b-4080-9803-0c6a8ce17657,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
a3262edd-77d8-4686-8ece-441001280fd4,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
3cd34d21-1fa6-4131-b422-1727027fbf54,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
fba3b0ac-18c2-4fc5-8d19-3f36a283323e,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
29054b64-ef82-4b5b-9b35-9bd3c9f4b3b3,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
16b4d54e-d4c8-48f8-ae02-a9259b7b5bd7,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
950d056c-6bd1-43b5-a5cb-54470fc00840,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
cebf5c1a-a4bd-41d2-99bc-2b80e710a981,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
2fdb7acd-e4b1-46e9-92b6-98715f0e8caf,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
f3a24439-6787-491b-b05f-b9026ff31dc5,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
b42998c0-c35a-47dd-9add-adc5b5803037,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
20558bbb-1720-4eb1-90d8-39f6eb0ef1bc,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
af95fb12-ebd2-4ade-b93a-cea817108db9,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
ab50ea93-2eb4-41dd-97d7-0a7fc6ec990d,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
97819895-e962-479d-a5e7-ce1b412c1250,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
43c7f55e-95d4-40bb-a588-79ab2e360429,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
9f0fcaba-6cd3-4d9c-bfee-92fcfb46bd2c,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
e0485ba0-b358-45eb-bff7-c62c86b51e76,0c9976cf-c60e-4fba-ba77-a7dfc4ca7162
